Game,Player1,Player2,groundtruth,theta1,theta2,L1,L2,SQ_Q,ACQ1_Q,ACQ2_Q,NEGO_Q,CAP1_Q,CAP2_Q,WAR1_Q,WAR2_Q,MAX_Quantum,SQ_C,ACQ1_C,ACQ2_C,NEGO_C,CAP1_C,CAP2_C,WAR1_C,WAR2_C,MAX_Classical
503,DEU,SWE,Cap1,5.1,1.5,1,1,0.27954268419162615,0.02507243152599813,0.34587001483279695,0.02867330067875935,0.03415766398317777,0.045593720923367866,0.06207386258510347,0.17901632127917042,ACQ2,0.19403005946491944,0.02044242574264702,0.3902443453216525,0.08940164268111782,0.01866402602978133,0.08020538706221224,0.1091961365349569,0.09781597716271279,ACQ2
503,DEU,SWE,Cap1,5.1,1.51,1,1,0.28167747450378516,0.025314799464937688,0.3423746455763157,0.029025066142106242,0.03427151502457699,0.045617398900609285,0.06210609911846399,0.1796130012692051,ACQ2,0.19403005946491944,0.02044242574264702,0.3902443453216525,0.08940164268111782,0.01866402602978133,0.08020538706221224,0.1091961365349569,0.09781597716271279,ACQ2
503,DEU,SWE,Cap1,5.1,1.52,1,1,0.28377668639610343,0.02556577294064183,0.3388618733871279,0.029395952328914267,0.03438840822859111,0.045643731727348494,0.06214195011363141,0.18022562487764182,ACQ2,0.19403005946491944,0.02044242574264702,0.3902443453216525,0.08940164268111782,0.01866402602978133,0.08020538706221224,0.1091961365349569,0.09781597716271279,ACQ2
503,DEU,SWE,Cap1,5.1,1.53,1,1,0.2858390684052491,0.02582559992804859,0.33533239079821453,0.02978657354157321,0.03450838427335244,0.045672483441386226,0.06218109431836222,0.1808544052938136,ACQ2,0.19403005946491944,0.02044242574264702,0.3902443453216525,0.08940164268111782,0.01866402602978133,0.08020538706221224,0.1091961365349569,0.09781597716271279,ACQ2
503,DEU,SWE,Cap1,5.1,1.54,1,1,0.2878634010259582,0.026094517770360214,0.33178692820606603,0.030197558890439104,0.03463147497585829,0.045703410163163434,0.06222319970127299,0.18149950926688155,ACQ2,0.19403005946491944,0.02044242574264702,0.3902443453216525,0.08940164268111782,0.01866402602978133,0.08020538706221224,0.1091961365349569,0.09781597716271279,ACQ2
503,DEU,SWE,Cap1,5.1,1.55,1,1,0.2898485025165168,0.026372752259859654,0.32822625417288886,0.030629550648528184,0.03475770288783265,0.04573625966339218,0.06226792286318857,0.1821610549877929,ACQ2,0.19403005946491944,0.02044242574264702,0.3902443453216525,0.08940164268111782,0.01866402602978133,0.08020538706221224,0.1091961365349569,0.09781597716271279,ACQ2
503,DEU,SWE,Cap1,5.1,1.56,1,1,0.2917932348536348,0.02666051672669611,0.3246511754416964,0.031083202420304098,0.03488708092645398,0.04577077097221537,0.06231490850502995,0.18283911015396914,ACQ2,0.19403005946491944,0.02044242574264702,0.3902443453216525,0.08940164268111782,0.01866402602978133,0.08020538706221224,0.1091961365349569,0.09781597716271279,ACQ2
503,DEU,SWE,Cap1,5.1,1.57,1,1,0.29369650979409967,0.026958011141291406,0.32106253665750834,0.03155917712875739,0.035019612043493985,0.04580667403726846,0.06236378896228056,0.1835336902353003,ACQ2,0.19403005946491944,0.02044242574264702,0.3902443453216525,0.08940164268111782,0.01866402602978133,0.08020538706221224,0.1091961365349569,0.09781597716271279,ACQ2
503,DEU,SWE,Cap1,5.1,1.58,1,1,0.2955572949955813,0.027265421236410046,0.31746121979097897,0.032058144827522735,0.03515528893628224,0.04584368943792965,0.062414183815949945,0.18424475695934517,ACQ2,0.19403005946491944,0.02044242574264702,0.3902443453216525,0.08940164268111782,0.01866402602978133,0.08020538706221224,0.1091961365349569,0.09781597716271279,ACQ2
503,DEU,SWE,Cap1,5.1,1.59,1,1,0.29737462014425037,0.027582917655279805,0.31384814326410604,0.03258078034742148,0.03529409380373412,0.04588152816283556,0.062465699589671325,0.18497221703270136,ACQ2,0.19403005946491944,0.02044242574264702,0.3902443453216525,0.08940164268111782,0.01866402602978133,0.08020538706221224,0.1091961365349569,0.09781597716271279,ACQ2
503,DEU,SWE,Cap1,5.1,1.6,1,1,0.2991475830325913,0.02791065513242679,0.3102242607812002,0.03312776078951731,0.03543599815044667,0.04591989145740732,0.06251792954211502,0.1857159211142954,ACQ2,0.19403005946491944,0.02044242574264702,0.3902443453216525,0.08940164268111782,0.01866402602978133,0.08020538706221224,0.1091961365349569,0.09781597716271279,ACQ2
503,DEU,SWE,Cap1,5.1,1.61,1,1,0.30087535552707223,0.02824877171409228,0.30659055987199124,0.03369976287947923,0.035580962641582906,0.04595847074766688,0.0625704535632676,0.18647566305484775,ACQ2,0.19403005946491944,0.02044242574264702,0.3902443453216525,0.08940164268111782,0.01866402602978133,0.08020538706221224,0.1091961365349569,0.09781597716271279,ACQ2
503,DEU,SWE,Cap1,5.1,1.62,1,1,0.3025571893622805,0.028597388025206484,0.3029480601575479,0.03429746020070521,0.035728937010924,0.04599694764603078,0.06262283818231974,0.1872511794149856,ACQ2,0.19403005946491944,0.02044242574264702,0.3902443453216525,0.08940164268111782,0.01866402602978133,0.08020538706221224,0.1091961365349569,0.09781597716271279,ACQ2
503,DEU,SWE,Cap1,5.1,1.63,1,1,0.3041924216958802,0.02895660658990246,0.2992978113535424,0.034921520326217724,0.0358798600240752,0.046034994044047914,0.06267463669392498,0.1880421492724092,SQ,0.19403005946491944,0.02044242574264702,0.3902443453216525,0.08940164268111782,0.01866402602978133,0.08020538706221224,0.1091961365349569,0.09781597716271279,ACQ2
503,DEU,SWE,Cap1,5.1,1.64,1,1,0.3057804803573811,0.02932651121244548,0.29564089102922564,0.035572601871734166,0.036033659498367385,0.04607227229620736,0.06272538940844563,0.18884819432619326,SQ,0.19403005946491944,0.02044242574264702,0.3902443453216525,0.08940164268111782,0.01866402602978133,0.08020538706221224,0.1091961365349569,0.09781597716271279,ACQ2
503,DEU,SWE,Cap1,5.1,1.65,1,1,0.3073208887233553,0.029707166425223013,0.29197840214422593,0.03625135149448458,0.0361902523805019,0.04610843549798838,0.06277462403050613,0.18966887930371473,SQ,0.19403005946491944,0.02044242574264702,0.3902443453216525,0.08940164268111782,0.01866402602978133,0.08020538706221224,0.1091961365349569,0.09781597716271279,ACQ2
503,DEU,SWE,Cap1,5.1,1.66,1,1,0.30881327015242266,0.030098617010083043,0.2883114703888722,0.03695840086423446,0.036349544882455294,0.04614312786027578,0.06282185616874286,0.19050371267291402,SQ,0.19403005946491944,0.02044242574264702,0.3902443453216525,0.08940164268111782,0.01866402602978133,0.08020538706221224,0.1091961365349569,0.09781597716271279,ACQ2
503,DEU,SWE,Cap1,5.1,1.67,1,1,0.3102573519151801,0.030500887598818933,0.28464124135706254,0.03769436363451184,0.03651143267559129,0.046175985181127484,0.06286658997809551,0.1913521476596122,SQ,0.19403005946491944,0.02044242574264702,0.3902443453216525,0.08940164268111782,0.01866402602978133,0.08020538706221224,0.1091961365349569,0.09781597716271279,ACQ2
503,DEU,SWE,Cap1,5.1,1.68,1,1,0.3116529685572206,0.03091398235798092,0.2809688775837265,0.03845983244318875,0.03667580114233475,0.04620663541468682,0.062908318934356,0.1922135835665057,SQ,0.19403005946491944,0.02044242574264702,0.3902443453216525,0.08940164268111782,0.01866402602978133,0.08020538706221224,0.1091961365349569,0.09781597716271279,ACQ2
503,DEU,SWE,Cap1,5.1,1.69,1,1,0.3130000646375561,0.0313378847624485,0.27729555548149853,0.03925537597227399,0.036842525684154956,0.04623469933579203,0.0629465267390055,0.19308736738727017,SQ,0.19403005946491944,0.02044242574264702,0.3902443453216525,0.08940164268111782,0.01866402602978133,0.08020538706221224,0.1091961365349569,0.09781597716271279,ACQ2
503,DEU,SWE,Cap1,5.1,1.7,1,1,0.31429869679006556,0.031772557461337995,0.2736224622133546,0.040081536097007035,0.03701147208399307,0.04625979129758101,0.06298068835066024,0.19397279570600048,SQ,0.19403005946491944,0.02044242574264702,0.3902443453216525,0.08940164268111782,0.01866402602978133,0.08020538706221224,0.1091961365349569,0.09781597716271279,ACQ2
503,DEU,SWE,Cap1,5.1,1.71,1,1,0.31554903506197535,0.032217942238851285,0.26995079253949816,0.04093882515406864,0.037182496920665636,0.04628152007814122,0.06301027113774847,0.19486911686905103,SQ,0.19403005946491944,0.02044242574264702,0.3902443453216525,0.08940164268111782,0.01866402602978133,0.08020538706221224,0.1091961365349569,0.09781597716271279,ACQ2
503,DEU,SWE,Cap1,5.1,1.72,1,1,0.31675136349080474,0.03267396007161653,0.26628174567773133,0.04182772335793189,0.03735544803219365,0.046299489811042406,0.06303473614539008,0.1957755334132894,SQ,0.19403005946491944,0.02044242574264702,0.3902443453216525,0.08940164268111782,0.01866402602978133,0.08020538706221224,0.1091961365349569,0.09781597716271279,ACQ2
503,DEU,SWE,Cap1,5.1,1.73,1,1,0.3179060798895074,0.033140511282945366,0.2626165222168076,0.042748676393063775,0.03753016502445771,0.04631330099343765,0.06305353946788225,0.19669120473189827,SQ,0.19403005946491944,0.02044242574264702,0.3902443453216525,0.08940164268111782,0.01866402602978133,0.08020538706221224,0.1091961365349569,0.09781597716271279,ACQ2
503,DEU,SWE,Cap1,5.1,1.74,1,1,0.31901369481863073,0.033617475793256725,0.2589563211218422,0.043702093207862225,0.037706479821078255,0.04632255156435292,0.06306613371674372,0.19761524995623325,SQ,0.19403005946491944,0.02044242574264702,0.3902443453216525,0.08940164268111782,0.01866402602978133,0.08020538706221224,0.1091961365349569,0.09781597716271279,ACQ2
503,DEU,SWE,Cap1,5.1,1.75,1,1,0.3200748297339846,0.034104713464720056,0.2553023368697038,0.044688344033908825,0.037884217249973574,0.04632683804483183,0.06307196957297198,0.19854675102990524,SQ,0.19403005946491944,0.02044242574264702,0.3902443453216525,0.08940164268111782,0.01866402602978133,0.08020538706221224,0.1091961365349569,0.09781597716271279,ACQ2
503,DEU,SWE,Cap1,5.1,1.76,1,1,0.3210902143084195,0.03460206453697419,0.2516557567504534,0.04570775865136172,0.03806319566167363,0.046325756730779113,0.06307049741104792,0.19948475594929055,SQ,0.19403005946491944,0.02044242574264702,0.3902443453216525,0.08940164268111782,0.01866402602978133,0.08020538706221224,0.1091961365349569,0.09781597716271279,ACQ2
503,DEU,SWE,Cap1,5.1,1.77,1,1,0.3220606829366365,0.03510935014961138,0.24801775836832674,0.04676062491817153,0.03824322757416782,0.046318904928675644,0.06306116898130766,0.20042828214310282,SQ,0.19403005946491944,0.02044242574264702,0.3902443453216525,0.08940164268111782,0.01866402602978133,0.08020538706221224,0.1091961365349569,0.09781597716271279,ACQ2
503,DEU,SWE,Cap1,5.1,1.78,1,1,0.32298717044228975,0.03562637294600395,0.24438950737255288,0.0478471875773275,0.03842412033884958,0.046305882223831744,0.06304343913661425,0.20137631996253033,SQ,0.19403005946491944,0.02044242574264702,0.3902443453216525,0.08940164268111782,0.01866402602978133,0.08020538706221224,0.1091961365349569,0.09781597716271279,ACQ2
503,DEU,SWE,Cap1,5.1,1.79,1,1,0.3238707070167898,0.03615291775201953,0.24077215544446068,0.0489676473526148,0.03860567682199621,0.04628629177051534,0.06301676758881085,0.20232783625279246,SQ,0.19403005946491944,0.02044242574264702,0.3902443453216525,0.08940164268111782,0.01866402602978133,0.08020538706221224,0.1091961365349569,0.09781597716271279,ACQ2
503,DEU,SWE,Cap1,5.1,1.8,1,1,0.32471241242894594,0.03668875232224345,0.23716683856299656,0.050122160339461264,0.03878769609618775,0.04625974159314344,0.06298062068023623,0.20328177797678507,SQ,0.19403005946491944,0.02044242574264702,0.3902443453216525,0.08940164268111782,0.01866402602978133,0.08020538706221224,0.1091961365349569,0.09781597716271279,ACQ2
