Game,Player1,Player2,groundtruth,theta1,theta2,L1,L2,SQ_Q,ACQ1_Q,ACQ2_Q,NEGO_Q,CAP1_Q,CAP2_Q,WAR1_Q,WAR2_Q,MAX_Quantum,SQ_C,ACQ1_C,ACQ2_C,NEGO_C,CAP1_C,CAP2_C,WAR1_C,WAR2_C,MAX_Classical
228,PER,ECU,War1,5.1,1.5,1,1,0.17379078220124022,0.07517086080016706,0.39205281213414844,0.03240302472365875,0.05042473986850571,0.0696118975596306,0.10484714154825116,0.10169874116439775,ACQ2,0.22109981189356048,0.09825127599327839,0.2943430382337804,0.06447787106175493,0.043889275445009555,0.07558194959030988,0.11383903678821153,0.08851774099409467,ACQ2
228,PER,ECU,War1,5.1,1.51,1,1,0.1748404600736737,0.07497843069069457,0.3903574942376363,0.03248369887166954,0.05061715109243825,0.0696824920950003,0.10495346870642268,0.1020868042324645,ACQ2,0.22109981189356048,0.09825127599327839,0.2943430382337804,0.06447787106175493,0.043889275445009555,0.07558194959030988,0.11383903678821153,0.08851774099409467,ACQ2
228,PER,ECU,War1,5.1,1.52,1,1,0.175892779184717,0.07477882158547126,0.388629570915044,0.0325702195633021,0.05081409995386313,0.06976011222110413,0.10507037757737578,0.10248401899912281,ACQ2,0.22109981189356048,0.09825127599327839,0.2943430382337804,0.06447787106175493,0.043889275445009555,0.07558194959030988,0.11383903678821153,0.08851774099409467,ACQ2
228,PER,ECU,War1,5.1,1.53,1,1,0.17694692212446494,0.07457171954429506,0.3868703077305103,0.032662613475090634,0.05101550686501051,0.06984478954524267,0.10519791576698298,0.10289022494840308,ACQ2,0.22109981189356048,0.09825127599327839,0.2943430382337804,0.06447787106175493,0.043889275445009555,0.07558194959030988,0.11383903678821153,0.08851774099409467,ACQ2
228,PER,ECU,War1,5.1,1.54,1,1,0.1780020324120534,0.07435681473831511,0.3850809938157805,0.03276090962918031,0.051221292785028495,0.06993655862600663,0.1053361353262526,0.10330526266738312,ACQ2,0.22109981189356048,0.09825127599327839,0.2943430382337804,0.06447787106175493,0.043889275445009555,0.07558194959030988,0.11383903678821153,0.08851774099409467,ACQ2
228,PER,ECU,War1,5.1,1.55,1,1,0.17905721407189887,0.07413380227177983,0.383262940640304,0.032865139331716954,0.05143137946631016,0.07003545703328663,0.10548509284171323,0.1037289743429905,ACQ2,0.22109981189356048,0.09825127599327839,0.2943430382337804,0.06447787106175493,0.043889275445009555,0.07558194959030988,0.11383903678821153,0.08851774099409467,ACQ2
228,PER,ECU,War1,5.1,1.56,1,1,0.18011153128695506,0.07390238304076993,0.38141748062193476,0.03297533610285304,0.05164568972268612,0.07014152540342074,0.1056448495184755,0.10416120430290482,ACQ2,0.22109981189356048,0.09825127599327839,0.2943430382337804,0.06447787106175493,0.043889275445009555,0.07558194959030988,0.11383903678821153,0.08851774099409467,ACQ2
228,PER,ECU,War1,5.1,1.57,1,1,0.1811640081353266,0.07366226462740476,0.37954596557411513,0.03309153559761042,0.0518641477198618,0.07025480748904389,0.10581547125531353,0.10460179960132375,ACQ2,0.22109981189356048,0.09825127599327839,0.2943430382337804,0.06447787106175493,0.043889275445009555,0.07558194959030988,0.11383903678821153,0.08851774099409467,ACQ2
228,PER,ECU,War1,5.1,1.58,1,1,0.18221362841668798,0.07341316222772672,0.37764976498597524,0.03321377551680354,0.052086679288384514,0.07037535020317959,0.1059970287110741,0.10505061065016835,ACQ2,0.22109981189356048,0.09825127599327839,0.2943430382337804,0.06447787106175493,0.043889275445009555,0.07558194959030988,0.11383903678821153,0.08851774099409467,ACQ2
228,PER,ECU,War1,5.1,1.59,1,1,0.18325933557508015,0.07315479961117613,0.3757302641323682,0.033342095507186385,0.05231321225932052,0.07050320365709083,0.10618959736168704,0.10550749189609052,ACQ2,0.22109981189356048,0.09825127599327839,0.2943430382337804,0.06447787106175493,0.043889275445009555,0.07558194959030988,0.11383903678821153,0.08851774099409467,ACQ2
