Game,Player1,Player2,groundtruth,theta1,theta2,L1,L2,SQ_Q,ACQ1_Q,ACQ2_Q,NEGO_Q,CAP1_Q,CAP2_Q,WAR1_Q,WAR2_Q,MAX_Quantum,SQ_C,ACQ1_C,ACQ2_C,NEGO_C,CAP1_C,CAP2_C,WAR1_C,WAR2_C,MAX_Classical
294,PRK,KOR,War1,5.1,1.5,1,1,0.1968165348875109,0.05638657102729155,0.3278614573836461,0.027628537829508262,0.04663439740822876,0.06707050187556961,0.12240746208245323,0.1551945375057916,ACQ2,0.1601386491003705,0.043857613784370635,0.33173701694438085,0.0899813900692053,0.031067348613525027,0.08489352076244208,0.1549354803256619,0.1033889804000437,ACQ2
294,PRK,KOR,War1,5.1,1.51,1,1,0.19848395271683464,0.05706120572443238,0.3240744851703623,0.027685661526477542,0.046961198110919776,0.0670610987877309,0.12239030091493708,0.15628209704830542,ACQ2,0.1601386491003705,0.043857613784370635,0.33173701694438085,0.0899813900692053,0.031067348613525027,0.08489352076244208,0.1549354803256619,0.1033889804000437,ACQ2
294,PRK,KOR,War1,5.1,1.52,1,1,0.20014900550316908,0.05774393296925447,0.32025046679365443,0.02775108313197974,0.04729208313725827,0.06705358741856961,0.12237659224107772,0.157383248805037,ACQ2,0.1601386491003705,0.043857613784370635,0.33173701694438085,0.0899813900692053,0.031067348613525027,0.08489352076244208,0.1549354803256619,0.1033889804000437,ACQ2
294,PRK,KOR,War1,5.1,1.53,1,1,0.20181078155250667,0.058434763952659126,0.31639089886362753,0.02782509511728758,0.04762697949658661,0.06704776505281246,0.1223659660940277,0.1584977498704923,ACQ2,0.1601386491003705,0.043857613784370635,0.33173701694438085,0.0899813900692053,0.031067348613525027,0.08489352076244208,0.1549354803256619,0.1033889804000437,ACQ2
294,PRK,KOR,War1,5.1,1.54,1,1,0.20346833838961587,0.05913369958470784,0.31249732697558863,0.027908008159952074,0.04796580984191569,0.06704342639978493,0.12235804780668667,0.15962534284174826,ACQ2,0.1601386491003705,0.043857613784370635,0.33173701694438085,0.0899813900692053,0.031067348613525027,0.08489352076244208,0.1549354803256619,0.1033889804000437,ACQ2
294,PRK,KOR,War1,5.1,1.55,1,1,0.2051207025670976,0.059840729646631514,0.30857134635294575,0.028000151794981276,0.0483084923182883,0.06704036373539822,0.12235245827083557,0.16076575531382198,ACQ2,0.1601386491003705,0.043857613784370635,0.33173701694438085,0.0899813900692053,0.031067348613525027,0.08489352076244208,0.1549354803256619,0.1033889804000437,ACQ2
294,PRK,KOR,War1,5.1,1.56,1,1,0.20676686950547649,0.06055583190697449,0.3046146024331595,0.028101875060414654,0.04865494041437621,0.06703836706303525,0.12234881423076244,0.16191869938580086,ACQ2,0.1601386491003705,0.043857613784370635,0.33173701694438085,0.0899813900692053,0.031067348613525027,0.08489352076244208,0.1549354803256619,0.1033889804000437,ACQ2
294,PRK,KOR,War1,5.1,1.57,1,1,0.20840580337065698,0.061278971203346404,0.30062879138686155,0.0282135471323994,0.049005062818467546,0.0670372242940325,0.12234672861265225,0.16308387118158318,ACQ2,0.1601386491003705,0.043857613784370635,0.33173701694438085,0.0899813900692053,0.031067348613525027,0.08489352076244208,0.1549354803256619,0.1033889804000437,ACQ2
294,PRK,KOR,War1,5.1,1.58,1,1,0.21003643699600777,0.062010098491714336,0.2966156605592083,0.028335557944326566,0.049358763280100436,0.06703672144837232,0.12234581089086155,0.16426095038940872,ACQ2,0.1601386491003705,0.043857613784370635,0.33173701694438085,0.0899813900692053,0.031067348613525027,0.08489352076244208,0.1549354803256619,0.1033889804000437,ACQ2
294,PRK,KOR,War1,5.1,1.59,1,1,0.21165767185728385,0.06274914986566643,0.2925770088214977,0.02846831878401861,0.04971594047869835,0.06703664287610939,0.12234566749203452,0.16544959982469104,ACQ2,0.1601386491003705,0.043857613784370635,0.33173701694438085,0.0899813900692053,0.031067348613525027,0.08489352076244208,0.1549354803256619,0.1033889804000437,ACQ2
294,PRK,KOR,War1,5.1,1.6,1,1,0.21326837810960284,0.06349604554861858,0.28851468682001513,0.02861226286238051,0.05007648790065883,0.06703677149993939,0.12234590223780434,0.16664946502098033,ACQ2,0.1601386491003705,0.043857613784370635,0.33173701694438085,0.0899813900692053,0.031067348613525027,0.08489352076244208,0.1549354803256619,0.1033889804000437,ACQ2
294,PRK,KOR,War1,5.1,1.61,1,1,0.21486739469669836,0.06425068886251935,0.2844305971080162,0.02876784584633833,0.05044029372644042,0.06703688907919154,0.12234611682659442,0.1678601738542015,ACQ2,0.1601386491003705,0.043857613784370635,0.33173701694438085,0.0899813900692053,0.031067348613525027,0.08489352076244208,0.1549354803256619,0.1033889804000437,ACQ2
294,PRK,KOR,War1,5.1,1.62,1,1,0.21645352954371241,0.06501296517722732,0.28032669414573524,0.02893554634830311,0.05080724072928114,0.06703677649537867,0.12234591135476372,0.16908133620559823,ACQ2,0.1601386491003705,0.043857613784370635,0.33173701694438085,0.0899813900692053,0.031067348613525027,0.08489352076244208,0.1549354803256619,0.1033889804000437,ACQ2
294,PRK,KOR,War1,5.1,1.63,1,1,0.21802555984580088,0.06578274084539597,0.27620498415232203,0.029115866363818743,0.051177206187261896,0.06703621405927317,0.12234488487703754,0.17031254366908977,ACQ2,0.1601386491003705,0.043857613784370635,0.33173701694438085,0.0899813900692053,0.031067348613525027,0.08489352076244208,0.1549354803256619,0.1033889804000437,ACQ2
294,PRK,KOR,War1,5.1,1.64,1,1,0.2195822324658231,0.06655986212838925,0.2720675247926951,0.029309331648492455,0.05155006181050048,0.0670349818392916,0.12234263600582815,0.1715533693089797,ACQ2,0.1601386491003705,0.043857613784370635,0.33173701694438085,0.0899813900692053,0.031067348613525027,0.08489352076244208,0.1549354803256619,0.1033889804000437,ACQ2
294,PRK,KOR,War1,5.1,1.65,1,1,0.22112226445533684,0.06734415411947554,0.26791642468148125,0.029516492024777137,0.05192567368532204,0.06703286001076812,0.1223387635486783,0.17280336747416078,ACQ2,0.1601386491003705,0.043857613784370635,0.33173701694438085,0.0899813900692053,0.031067348613525027,0.08489352076244208,0.1549354803256619,0.1033889804000437,ACQ2
294,PRK,KOR,War1,5.1,1.66,1,1,0.22264434371397862,0.06813541967128593,0.26375384268550506,0.029737921608686844,0.052303902237298916,0.06702962922547366,0.12233286718265496,0.17406207367511584,ACQ2,0.1601386491003705,0.043857613784370635,0.33173701694438085,0.0899813900692053,0.031067348613525027,0.08489352076244208,0.1549354803256619,0.1033889804000437,ACQ2
